311,130,Alltel
311,140,MBO Wireless
311,150,Wilkes Cellular
311,170,Broadpoint Inc
311,190,Cellular Properties
311,210,Farmers Cellular Telephone
311,220,U.S. Cellular
311,230,C Spire Wireless
311,260,Cellular One
311,270,Lamar Country Cellular
311,290,NEP Wireless
311,330,Michigan Wireless, LLC
311,370,GCI Wireless
311,390,Verizon Wireless
311,480,Verizon Wireless
311,490,Virgin Mobile
311,530,NewCore Wireless
311,580,U.S. Cellular
311,660,Metro PCS
311,870,Boost
289,88,A-Mobile
289,67,Aquafon
289,68,A-Mobile
412,1,Afghan Wireless Communication Company
412,20,Telecom Development Company Afghanistan Ltd.
412,40,MNT Group Afganistan
412,50,Etisalat Afghanistan
276,1,Albanian Mobile Communications
276,2,Vodafone Albania
276,3,Eagle Mobile
276,4,Plus Communcation
603,1,ATM Mobilis
603,2,Orascom Telecom Algerie Spa
603,3,Wataniya Telecom Algerie
544,11,Blue Sky Communications
213,3,Servei De Tele. DAndorra
631,2,Unitel S.a.r.l.
631,3,Movicel
631,4,Movicel
365,5,Mossel Ltd (Digicel)
365,10,Weblinks Limited
365,840,Cable & Wireless
344,30,Antigua Public Utilities Authority
344,50,Antigua Wireless Ventures Limited
344,920,Cable & Wireless (Antigua)
344,930,Antigua Wireless Ventures Limited
722,1,Telefonica Móviles Argentina SA
722,2,Nll Holdings
722,7,Telefonica Móviles Argentina SA
722,10,Telefonica Móviles Argentina SA
722,20,Nll Holdings
722,34,Telecom Personal S.A.
722,35,Hutchison Telecommunications Argentina S.A.
722,36,Telecom Personal S.A.
722,40,TE.SA.M Argentina S.A
722,70,Telefonica Móviles Argentina SA
722,310,AMX Argentina S.A
722,320,AMX Argentina S.A
722,330,AMX Argentina S.A
722,340,Telecom Personal S.A.
722,341,Telecom Personal S.A.
722,350,Hutchison Telecommunications Argentina S.A.
283,1,ArmenTel
283,4,Karabakh Telecom
283,5,K Telecom CJSC
283,10,Orange Armenia
283,77,K Telecom
363,1,Servicio di Telecomunicacio di Aruba
363,2,Digicel
505,1,Telstra Corporation Ltd.
505,2,Optus Mobile Pty. Ltd.
505,3,Vodafone Network Pty. Ltd.
505,4,Department of Defence
505,5,The Ozitel Network Pty. Ltd.
505,6,Hutchison 3G Australia Pty. Ltd.
505,8,One.Tel GSM 1800 Pty. Ltd.
505,9,Airnet Commercial Australia Ltd.
505,11,Telstra Corporation Ltd.
505,12,Hutchison 3G Australia Pty. Ltd.
505,13,Rail Corporation New South Wales
505,14,Telecom New Zealand
505,15,3GIS Pty Ltd. (Telstra & Hutchison 3G)
505,21,TPG Telecom Limited
505,24,Advanced Communications Technologies Pty. Ltd.
505,38,Vodafone Hutchison Australia Proprietary Limited
505,71,Telstra Corporation Ltd.
505,72,Telstra Corporation Ltd.
505,88,Localstar Holding Pty. Ltd.
505,90,Optus Ltd.
505,99,One.Tel GSM 1800 Pty. Ltd.
232,1,A1 Telekom Austria
232,2,A1 Telekom Austria
232,3,T-Mobile
232,5,Orange
232,6,Orange
232,7,tele.ring
232,9,A1 Telekom Austria
232,10,Hutchison 3G Austria
232,11,A1 Telekom Austria
232,12,Yesss (Orange)
232,14,Hutchison 3G Austria
232,15,Barablu Mobile Ltd
232,91,ÖBB
400,1,Azercell Limited Liability Joint Venture
400,2,Bakcell Limited Liabil ity Company
400,3,Catel
400,4,Azerfon
364,39,The Bahamas Telecommunications Company Ltd
364,390,The Bahamas Telecommunications Company Ltd
426,1,Bahrain Telecommunications Company
426,2,Zain Bahrain
426,4,STC Bahrain
470,1,GrameenPhone Ltd
470,2,Axiata Bangladesh Ltd.
470,3,Orascom Telecom Holding
470,4,TeleTalk
470,5,Citycell
470,6,Airtel
470,7,Aritel
342,50,Digicel Barbados
342,600,Lime (Cable & Wireless)
342,750,Digicel
342,810,Cingular Wireless
342,820,Sunbeach Communications
257,1,MDC Velcom
257,2,Mobile TeleSystems
257,3,BelCel
257,4,Belarussian Telecommunications Network
257,501,BelCel JV
206,1,Belgacom Mobile
206,5,Telenet
206,10,France Telecom
206,20,KPN
702,67,Belize Telemedia
702,68,International Telecommunications Ltd. (INTELCO)
702,99,SpeedNet Communications Ltd
616,0,BBCOM
616,1,Benin Telecoms Mobile
616,2,Telecel Benin
616,3,Spacetel Benin
616,4,Bell Benin Communications
616,5,Glo Communications
350,1,Cingular GSM 1900
350,2,M3 Wireless
350,10,Cingular Wireless
350,38,Mossel (Digicel)
402,11,Bhutan Telecom Ltd
402,17,B-Mobile of Bhutan Telecom
402,77,Tashi InfoComm Limited
736,1,Nuevatel S.A.
736,2,ENTEL S.A.
736,3,Telefonica Celular De Bolivia S.A
736,20,Entel BOlivia
218,3,Public Enterprise Croatian Telecom Ltd.
218,5,RS Telecommunications JSC Banja Luka
218,90,BH Telecom
652,1,Mascom Wireless (Pty) Ltd.
652,2,Orange Botswana (Pty) Ltd.
652,4,Botswana Telecommunications Corporation
724,0,Nll Holdings, INC.
724,1,CRT Cellular
724,2,Telecom Italia Mobile
724,3,Telecom Italia Mobile
724,4,Telecom Italia Mobile
724,5,Claro
724,6,Vivo S.A
724,7,CTBC Telecom
724,8,Telecom Italia Mobile
724,9,Telepar Cel
724,10,Vivo S.A
724,11,Vivo S.A
724,12,Americel
724,13,Telesp Cel
724,14,Maxitel BA
724,15,Sercomtel Celular
724,16,Brasil Telecom Celular S.A
724,17,Ceterp Cel
724,18,Norte Brasil Tel
724,19,Telemig Cel
724,21,Telerj Cel
724,23,Vivo S.A
724,24,Amazonia Celular S/A
724,25,Telebrasilia Cel
724,27,Telegoias Cel
724,29,Telemat Cel
724,31,TNL PCS
724,32,CTBC Celular
724,33,CTBC Celular
724,34,CTBC Celular
724,35,Telebahia Cel
724,37,Unicel Do Brasil
724,39,NII Holdings Inc
724,41,Telpe Cel
724,43,Telepisa Cel
724,45,Telpa Cel
724,47,Telern Cel
724,48,Teleceara Cel
724,51,Telma Cel
724,53,Telepara Cel
724,55,Teleamazon Cel
724,57,Teleamapa Cel
724,59,Telaima Cel
348,170,Cabel & Wireless (west Indies)
348,570,Caribbean Cellular Telephone, Boatphone Ltd.
348,770,Digicel (BVI) Limited
528,1,Jabatan Telekom Brunei
528,2,B-Mobile Communications Sdn Bhd
528,11,DST Com
284,1,M-Tel GSM BG
284,3,BTC Mobile
284,5,Globul
284,6,BTC Mobile
613,1,Onatal
613,2,Celtel Burkina Faso
613,3,Telcel Faso SA
642,1,Econet Wireless Burundi PLC
642,2,Africell PLC
642,3,Onatel
642,7,LACELL SU
642,8,HiTs Telecom
642,82,U-COM Burundi S.A.
456,1,CamGSM
456,2,Telekom Malaysia International (Cambodia) Co. Ltd
456,3,S Telecom (reserved)
456,4,Cambodia Advance Communications Co. Ltd
456,5,Applifone Co. Ltd
456,6,Latelz Co. Ltd
456,8,Viettel
456,9,Sotelco Ltd.
456,11,Excell
456,18,Camshin (Shinawatra)
624,1,Mobile Telephone Networks Cameroon
624,2,Orange Cameroun
302,220,Telus Mobility
302,221,Telus Mobility (Unknown)
302,290,Aurtek Wurekess
302,320,Dave Wireless
302,350,FIRST Networks Operations
302,360,Telus Mobility
302,361,Telus Mobility
302,370,Fido Solutions (Rogers Wireless)
302,380,Dryden Mobility
302,490,Globalive Communications
302,500,Videotron
302,510,Videotron
302,610,Bell Mobility
302,620,ICE Wireless
302,640,Bell Mobility
302,651,Bell Mobility
302,652,BC Tel Mobility
302,653,Telus Mobility
302,654,Sask Tel Mobility
302,655,MTS Mobility
302,656,Thunder Bay Telephone Mobility
302,657,Telus Mobility
302,680,SaskTel Mobility
302,701,MB Tel Mobility
302,702,MT&T Mobility (Aliant)
302,703,New Tel Mobility (Aliant
302,710,Globalstar Canada
302,720,Rorges Communications
302,780,SaskTel Mobility
302,880,Shared Telus, Bell, and SaskTel
625,1,CVMovel, S.A.
625,2,T+Telecomunicaçôes
346,50,Digicel Cayman Ltd.
346,140,Cable & Wireless (Cayman) Limited
623,1,Atlantique Telecom Centrafrique SA
623,2,Telecel Centrafrique (TC)
623,3,Orange RCA
623,4,Nationlink Telecom RCA
622,1,CelTel Tchad SA
622,2,Tchad Mobile
622,3,Millicom Tchad
622,4,Sotel Mobile
730,1,Entel PCS Telecomunicaciones S.A.
730,2,Telefónica Móvil de Chile
730,3,Claro Chile S.A.
730,4,Centennial Cayman Corp. Chile S.A.
730,5,VTW S.A.
730,9,Centennial Cayman Corp. Chile
730,10,Entel Telefonia Móvil S.A.
730,99,WILL Telefonia
460,0,China Mobile
460,1,China Unicom
460,2,Liaoning PPTA
460,3,China Unicom CDMA
460,4,China Satellite Global Star Network
460,5,China Telecom
460,6,China Unicom
460,7,China Mobile
460,20,China Tietong (GSM-R)
732,1,Colombia Telecomunicaciones S.A.
732,2,Edatel S.A.
732,20,Emtelsa
732,99,Emcali
732,101,Comcel S.A. Occel S.A./Celcaribe
732,102,Bellsouth Colombia S.A.
732,103,Colombia Móvil S.A.
732,111,Colombia Móvil S.A.
732,123,Telefónica Móviles Colombia
732,130,Avantel
654,1,HURI - SNPT
548,1,Telecom Cook
712,1,Instituto Costarricense de Electricidad - ICE
712,2,Instituto Costarricense de Electricidad - ICE
712,3,Gruop ICE
612,1,Cora de Comstar
612,2,Moov
612,3,Orange
612,4,Koz
612,5,MTN
612,6,OriCel
219,1,T-Mobile
219,2,Tele2
219,10,VIPnet
368,1,Empresa de Telecomunicaciones de Cuba, SA
280,0,Areeba Ltd.
280,1,CYTA
280,10,Areeba Ltd
280,20,Primetel PLC
230,1,T-Mobile Czech Republic a.s.
230,2,Telefónica O2 Czech Republic a.s.
230,3,Vodafone Czech Republic a.s.
230,4,Mobilkom a.s.
230,5,Travel Telecomunication s.r.o.
230,6,Osno Telecomunication s.r.o.
230,10,Telefónica O2 Czech Republic a.s.
230,98,Sprava Zeleznicni Dopravni Cesty
230,99,Vodafone Czech Republic a.s. R&D Centre
630,1,Vodacom Congo RDC sprl
630,2,Celtel Congo
630,5,Supercell Sprl
630,10,Libertis Telecom
630,86,Congo-Chine Telecom s.a.r.l.
630,88,Yozma Timeturns
630,89,Sait-Télécom SPRL
238,1,TDC Mobil APS
238,2,Telenor Denmark
238,3,End2End
238,5,Dansk Beredskapskommunikasjon
238,6,H3G APS
238,7,Mundio Mobile
238,8,Nordisk Mobiltelefon
238,10,TDC Mobil APS
238,12,Lyca Mobile Denmark Ltd
238,20,Telia Sonera APS
238,23,Banedanmark
238,30,Telia Sonera APS
238,40,Ericsson Danmark A/S
238,77,Telenor Denmark
638,1,Evatis
366,20,Cingular Wireless
366,110,Cable & Wireless Dominica Ltd.
370,1,Orange Dominicana, S.A.
370,2,Compañía Dominicana de Teléfonos, C por
370,3,Tricom S.A.
370,4,Trilogy Dominicana, S.A.
740,0,Otecel S.A. - Bellsouth
740,1,América Móvil
740,2,Telecsa S.A.
602,1,EEMS - Mobinil
602,2,Vodafone Egypt
602,3,Etisalat Egypt
706,1,CTE Telecom Personal, S.A. de C.V.
706,2,Digicel Group
706,3,Telemovil EL Salvador S.A.
706,4,Telefónica Móviles El Salvador
706,10,América Móvil
627,1,Guinea Ecuatorial de Telecomunicaciones Sociedad Anónima
627,3,HiTs EG.SA
248,1,EMT GSM
248,2,Elisa Eesti
248,3,Tele 2 Eesti
248,4,OY Top Connect
248,5,AS Bravocom Mobiil
248,6,OY ViaTel (UMTS)
248,7,Televõrgu AS
248,71,Siseministeerium (Ministry of Interior)
636,1,Ethiopian Telecoms Auth. (ETH MTN)
750,1,Touch
288,1,Faroese Telecom - GSM
288,2,Vodafone Faroe Islands
542,1,Vodafone
542,2,Digicel Fiji
244,3,DNA Oy
244,5,Elisa Oyj
244,7,Nokia test network
244,8,Unknown network/operator
244,9,Finnet Group
244,10,TDC Oy
244,11,Soumen Erillisverkot Oy
244,12,DNA Oy
244,14,Alands Mobiltelefon AB
244,15,Samk student network
244,16,Oy Finland Tele2 AB
244,21,Saunalahti
244,29,Scnl Truphone
244,41,Saunalahti
244,91,TeliaSonera Finland Oyj
208,0,France Telecom
208,1,France Telecom
208,2,France Telecom
208,5,Globalstar Europe
208,6,Globalstar Europe
208,7,Globalstar Europe
208,10,Vivendi
208,11,Vivendi
208,13,Vivendi
208,14,Iliad
208,15,Iliad
208,20,Bouygues Telecom
208,21,Bouygues Telecom
208,88,Bouygues Telecom (Zones Blanches)
742,1,Orange Caribe French Guiana
742,20,Digicel French Guiana
547,0,Digicel Antilles Francaises Guyane
547,1,Orange Caraibe Mobiles
547,2,Outremer Telecom
547,3,Saint Martin et Saint Barthelemy Telcell Sarl
547,8,AMIGO GSM
547,20,Tikiphone
628,1,Gabon Telecom & Libertis S.A.
628,2,Atlantique Télécom (Etisalat Group)
628,3,Celtel Gabon S.A.
628,4,USAN Gabon S.A.
628,5,Réseau de l’Administration Gabonaise
607,1,Gamcel
607,2,Africell
607,3,Comium Services Ltd
607,4,QCell Gambia
282,1,Geocell Ltd.
282,2,Magti GSM Ltd.
282,3,Iberiatel Ltd.
282,4,Beeline
282,5,Sliknet
282,67,Aquafon
282,88,A-Mobile
262,1,T-Mobile Deutschland GmbH
262,2,Vodafone D2 GmbH
262,3,E-Plus Mobilfunk GmbH & Co. KG
262,4,Vodafone D2 GmbH
262,5,E-Plus Mobilfunk GmbH & Co. KG
262,6,T-Mobile Deutschland GmbH
262,7,O2 (Germany) GmbH & Co. OHG
262,8,O2 (Germany) GmbH & Co. OHG
262,9,Vodafone D2 GmbH
262,10,Arcor AG & Co. (GSM-R)
262,11,O2 (Germany) GmbH & Co. OHG
262,12,Dolphin Telecom (Deutschland) GmbH
262,13,Mobilcom Multimedia GmbH
262,14,Group 3G UMTS GmbH (Quam)
262,15,Airdata AG
262,16,MVNE (E-plus)
262,17,Ring Mobilfunk
262,20,E-Plus
262,43,Lyca Mobile
262,60,DB Telematik (GSM-R)
262,76,Siemens AG,
262,77,E-Plus Mobilfunk GmbH & Co. KG
262,901,Debitel AG
620,1,MTN Group
620,2,Vodafone Group
620,3,Millicom Ghana
620,4,Kasapa Telecom Ltd.
620,6,Airtel
620,997,Glo Mobile Ghana
266,1,Gibtelecom GSM
266,6,CTS Gibraltar
266,9,Cloud9 Mobile Communications
202,1,Cosmote Mobile Teelecommunications S.A.
202,5,Vodafone - Panafon
202,9,Wind Hellas Telecommunications S.A.
202,10,Wind Hellas Telecommunications S.A.
290,1,Tele Greenland
352,30,Digicel
352,110,Cable & Wireless Grenada Ltd.
535,47,Docomo Pacific Inc
704,1,Servicios de Comunicaciones Personales Inalámbricas, S.A.
704,2,Comunicaciones Celulares S.A.
704,3,Telefónica Centroamérica Guatemala S.A.
611,1,Orange
611,2,Sotelgui Lagui
611,3,INTERCEL Guinée
611,4,Areeba Guinea
611,5,Cellcom Guinée SA
632,1,Guinétel S.A.
632,2,Spacetel Guiné-Bissau S.A.
632,3,Orange
632,7,Guinetel (Telecel Guinee SARL)
738,1,U-Mobile (Cellular) Inc.
738,2,Guyana Telephone & Telegraph Co.
372,1,Communication Cellulaire dHaiti SA
372,2,Unigestion Holding S.A
372,3,Telecommunication S.A
372,50,Unigestion Holding S.A
708,1,Servicios de Comunicaciones de Honduras S.A. de C.V.
708,2,Celtel / Tigo
708,30,Empresa Hondurena de Telecomunicaciones
708,40,Digicel de Honduras
454,0,CSL Ltd
454,1,CITIC Telecom 1616
454,2,CSL Ltd
454,3,Hutchison Telecom
454,4,Hutchison Telecom
454,5,Hutchison Telecom
454,6,SmarTone Mobile Communications Ltd
454,7,China Unicom (Hong Kong) Ltd
454,8,Trident Telecom
454,9,China Motion Telecom
454,10,CSL Ltd
454,11,China-Hong Kong Telecom
454,12,China Mobile Hong Kong Company Ltd
454,14,Hutchison Telecom
454,15,3G Radio System/SMT3G
454,16,PCCW Ltd
454,17,SmarTone Mobile Communications Limited
454,18,CSL Ltd
454,19,PCCW Ltd
454,22,SmarTone Mobile (P-Plus)
454,29,PCCW Ltd
454,40,shared by private TETRA systems
454,47,Hong Kong Police Force - TETRA systems
216,1,Telenor Magyarország Zrt.
216,30,Magyar Telekom Plc
216,70,Vodafone Magyarország Zrt.
274,1,Iceland Telecom Ltd.
274,2,Vodafone
274,3,Islandssimi GSM ehf
274,4,IMC Islande ehf
274,6,09 Mobile
274,7,IceCell ehf
274,11,Nova ehf
404,0,Sistema Shyam (Rajasthan)
405,1,Reliance Telecom (Andhra Pradesh)
404,1,Vodafone (Haryana)
404,2,Bharti Airtel Ltd (Punjab)
404,3,Bharti Airtel Ltd (Himachal Pradesh)
405,3,Reliance Telecom (Bihar)
405,4,Reliance Telecom (Chennai)
404,4,Idea (Delhi)
405,5,Reliance Telecom (Delhi)
404,5,Vodafone (Gujarat)
405,6,Reliance Telecom (Gujarat)
405,7,Reliance Telecom (Haryana)
404,7,Idea (Andhra Pradesh)
405,8,Reliance Telecom (Himachal Pradesh)
405,9,Reliance Telecom (Jammu & Kashmir)
404,9,Reliance Telecom (Assam)
405,10,Reliance Telecom (Karnataka)
404,10,Bharti Airtel Ltd (Delhi)
405,11,Reliance Telecom (Kerala)
404,11,Vodafone (Delhi)
405,12,Reliance Telecom (Kolkata)
404,12,Idea (Haryana)
405,13,Reliance Telecom (Maharashtra)
404,13,Vodafone (Andhra Pradesh)
405,14,Reliance Telecom (Madhya Pradesh)
404,14,Idea (Punjab)
405,15,Reliance Telecom (Mumbai)
404,15,Vodafone (Uttar Pradesh (East)
404,16,Bharti Airtel Ltd (North East)
404,17,Aircel (West Bengal)
405,17,Reliance Telecom (Orissa)
405,18,Reliance Telecom (Punjab)
404,18,Reliance Telecom (Himachal Pradesh)
405,19,Reliance Telecom (Rajasthan)
404,19,Idea (Kerala)
405,20,Reliance Telecom (Tamilnadu)
404,20,Vodafone (Mumbai)
405,21,Reliance Telecom (Uttar Pradesh (East)
404,21,LOOP (Mumbai)
404,22,Idea (Maharashtra)
405,22,Reliance Telecom (Uttar Pradesh (West)
405,23,Reliance Telecom (West Bengal)
404,24,Idea (Gujarat)
405,24,HFCL INFOTEL (Punjab)
404,25,Aircel (Bihar)
405,25,TATA Teleservices (Andhra Pradesh)
405,26,TATA Teleservices (Assam)
405,27,TATA Teleservices (Bihar)
404,27,Vodafone (Maharashtra)
405,28,TATA Teleservices (Chennai)
404,28,Aircel (Orissa)
404,29,Aircel (Assam)
405,29,TATA Teleservices (Delhi)
405,30,TATA Teleservices (Gujarat)
404,30,Vodafone (Kolkata)
405,31,TATA Teleservices (Haryana)
404,31,Bharti Airtel Ltd (Kolkata)
405,32,TATA Teleservices (Himachal Pradesh)
405,33,TATA Teleservices (Jammu & Kashmir)
404,33,Aircel (North East)
404,34,BSNL (Haryana)
405,34,TATA Teleservices (Karnataka)
405,35,TATA Teleservices (Kerala)
404,35,Aircel (Himachal Pradesh)
405,36,TATA Teleservices (Kolkata)
404,36,Reliance Telecom (Bihar)
405,37,TATA Teleservices (Maharashtra)
404,37,Aircel (Jammu & Kashmir)
404,38,BSNL (Assam)
405,38,TATA Teleservices (Madhya Pradesh)
405,39,TATA Teleservices (Mumbai)
405,40,TATA Teleservices (North East)
404,40,Bharti Airtel Ltd (Chennai)
404,41,Aircel (Chennai)
405,41,TATA Teleservices (Orissa)
405,42,TATA Teleservices (Punjab)
404,42,Aircel (Tamilnadu)
405,43,TATA Teleservices (Rajasthan)
404,43,Vodafone (Tamilnadu)
405,44,TATA Teleservices (Tamilnadu)
404,44,Idea (Karnataka)
404,45,Bharti Airtel Ltd (Karnataka)
405,45,TATA Teleservices (Uttar Pradesh (East)
405,46,TATA Teleservices (Uttar Pradesh (West)
404,46,Vodafone (Kerala)
405,47,TATA Teleservices (West Bengal)
405,48,INDIAN RAILWAYS GSM-R (ALL CIRCLES)
404,49,Bharti Airtel Ltd (Andhra Pradesh)
404,50,Reliance Telecom (North East)
405,51,Bharti Airtel Ltd (West Bengal)
404,51,BSNL (Himachal Pradesh)
405,52,Bharti Airtel Ltd (Bihar)
404,52,Reliance Telecom (Orissa)
405,53,Bharti Airtel Ltd (Orissa)
404,53,BSNL (Punjab)
404,54,BSNL (Uttar Pradesh (West)
405,54,Bharti Airtel Ltd (Uttar Pradesh (East)
405,55,Bharti Airtel Ltd (Jammu & Kashmir)
404,55,BSNL (Uttar Pradesh (East)
404,56,Idea (Uttar Pradesh (West)
405,56,Bharti Airtel Ltd (Assam)
404,57,BSNL (Gujarat)
404,58,BSNL (Madhya Pradesh)
404,59,BSNL (Rajasthan)
404,60,Vodafone (Rajasthan)
404,62,BSNL (Jammu & Kashmir)
404,64,BSNL (Chennai)
404,66,BSNL (Maharashtra)
405,66,Vodafone (Uttar Pradesh (West)
405,67,Vodafone (West Bengal)
404,67,Reliance Telecom (Madhya Pradesh)
404,68,MTNL (Delhi)
404,69,MTNL (Mumbai)
405,70,Idea (Bihar)
404,70,Bharti Airtel Ltd (Rajasthan)
404,71,BSNL (Karnataka)
404,72,BSNL (Kerala)
404,73,BSNL (Andhra Pradesh)
404,74,BSNL (West Bengal)
404,75,BSNL (Bihar)
404,76,BSNL (Orissa)
404,77,BSNL (North East)
404,78,Idea (Madhya Pradesh)
404,79,BSNL (Andaman Nicobar)
404,80,BSNL (Tamilnadu)
404,81,BSNL (Kolkata)
404,82,Idea (Himachal Pradesh)
404,83,Reliance Telecom (Kolkata)
404,84,Vodafone (Chennai)
404,85,Reliance Telecom (West Bengal)
404,86,Vodafone (Karnataka)
404,87,Idea (Rajasthan)
404,88,Vodafone (Punjab)
404,89,Idea (Uttar Pradesh (East)
404,90,Bharti Airtel Ltd (Maharashtra)
404,91,Aircel (Kolkata)
404,92,Bharti Airtel Ltd (Mumbai)
404,93,Bharti Airtel Ltd (Madhya Pradesh)
404,94,Bharti Airtel Ltd (Tamilnadu)
404,95,Bharti Airtel Ltd (Kerala)
404,96,Bharti Airtel Ltd (Haryana)
404,97,Bharti Airtel Ltd (Uttar Pradesh (West)
404,98,Bharti Airtel Ltd (Gujarat)
405,750,Vodafone (Jammu & Kashmir)
405,751,Vodafone (Assam)
405,752,Vodafone (Bihar)
405,753,Vodafone (Orissa)
405,754,Vodafone (Himachal Pradesh)
405,755,Vodafone (North East)
405,756,Vodafone (Madhya Pradesh)
405,799,Idea (Mumbai)
405,800,Aircel (Delhi)
405,801,Aircel (Andhra Pradesh)
405,802,Aircel (Gujarat)
405,803,Aircel (Karnataka)
405,804,Aircel (Maharashtra)
405,805,Aircel (Mumbai)
405,806,Aircel (Rajasthan)
405,807,Aircel (Haryana)
405,808,Aircel (Madhya Pradesh)
405,809,Aircel (Kerala)
405,810,Aircel (Uttar Pradesh (East)
405,811,Aircel (Uttar Pradesh (West)
405,812,Aircel (Punjab)
405,813,Telenor Unitech (Haryana)
405,814,Telenor Unitech (Himachal Pradesh)
405,815,Telenor Unitech (Jammu & Kashmir)
405,816,Telenor Unitech (Punjab)
405,817,Telenor Unitech (Rajasthan)
405,818,Telenor Unitech (Uttar Pradesh (West)
405,819,Telenor Unitech (Andhra Pradesh)
405,820,Telenor Unitech (Karnataka)
405,821,Telenor Unitech (Kerala)
405,822,Telenor Unitech (Kolkata)
405,823,Videocon (Andhra Pradesh)
405,824,Videocon (Assam)
405,825,Videocon (Bihar)
405,826,Videocon (Delhi)
405,827,Videocon (Gujarat)
405,828,Videocon (Haryana)
405,829,Videocon (Himachal Pradesh)
405,830,Videocon (Jammu & Kashmir)
405,831,Videocon (Karnataka)
405,832,Videocon (Kerala)
405,833,Videocon (Kolkata)
405,834,Videocon (Madhya Pradesh)
405,835,Videocon (Maharashtra)
405,836,Videocon (Mumbai)
405,837,Videocon (North East)
405,838,Videocon (Orissa)
405,839,Videocon (Rajasthan)
405,840,Videocon (Tamilnadu)
405,841,Videocon (Uttar Pradesh (East)
405,842,Videocon (Uttar Pradesh (West)
405,843,Videocon (West Bengal)
405,844,Telenor Unitech (Delhi)
405,845,Idea (Assam)
405,846,Idea (Jammu & Kashmir)
405,848,Idea (Kolkata)
405,849,Idea (North East)
405,850,Idea (Orissa)
405,852,Idea (Tamilnadu)
405,853,Idea (West Bengal)
405,854,LOOP (Andhra Pradesh)
405,855,LOOP (Assam)
405,856,LOOP (Bihar)
405,857,LOOP (Delhi)
405,858,LOOP (Gujarat)
405,859,LOOP (Haryana)
405,860,LOOP (Himachal Pradesh)
405,861,LOOP (Jammu & Kashmir)
405,862,LOOP (Karnataka)
405,863,LOOP (Kerala)
405,864,LOOP (Kolkata)
405,865,LOOP (Madhya Pradesh)
405,866,LOOP (Maharashtra)
405,867,LOOP (North East)
405,868,LOOP (Orissa)
405,869,LOOP (Punjab)
405,870,LOOP (Rajasthan)
405,871,LOOP (Tamilnadu)
405,872,LOOP (Uttar Pradesh (East)
405,873,LOOP (Uttar Pradesh (West)
405,874,LOOP (West Bengal)
405,875,Telenor Unitech (Assam)
405,876,Telenor Unitech (Bihar)
405,877,Telenor Unitech (North East)
405,878,Telenor Unitech (Orissa)
405,879,Telenor Unitech (Uttar Pradesh (East)
405,880,Telenor Unitech (West Bengal)
405,881,S TEL (Assam)
405,882,S TEL (Bihar)
405,883,S TEL (Himachal Pradesh)
405,884,S TEL (Jammu & Kashmir)
405,885,S TEL (North East)
405,886,S TEL (Orissa)
405,887,Sistema Shyam (Andhra Pradesh)
405,888,Sistema Shyam (Assam)
405,889,Sistema Shyam (Bihar)
405,890,Sistema Shyam (Delhi)
405,891,Sistema Shyam (Gujarat)
405,892,Sistema Shyam (Haryana)
405,893,Sistema Shyam (Himachal Pradesh)
405,894,Sistema Shyam (Jammu & Kashmir)
405,895,Sistema Shyam (Karnataka)
405,896,Sistema Shyam (Kerala)
405,897,Sistema Shyam (Kolkata)
405,898,Sistema Shyam (Madhya Pradesh)
405,899,Sistema Shyam (Maharashtra)
405,900,Sistema Shyam (Mumbai)
405,901,Sistema Shyam (North East)
405,902,Sistema Shyam (Orissa)
405,903,Sistema Shyam (Punjab)
405,904,Sistema Shyam (Tamilnadu)
405,905,Sistema Shyam (Uttar Pradesh (East)
405,906,Sistema Shyam (Uttar Pradesh (West)
405,907,Sistema Shyam (West Bengal)
405,912,Etisalat DB (Andhra Pradesh)
405,913,Etisalat DB (Delhi)
405,914,Etisalat DB (Gujarat)
405,915,Etisalat DB (Haryana)
405,916,Etisalat DB (Karnataka)
405,917,Etisalat DB (Kerala)
405,918,Etisalat DB (Maharashtra)
405,919,Etisalat DB (Mumbai)
405,920,Etisalat DB (Punjab)
405,921,Etisalat DB (Rajasthan)
405,922,Etisalat DB (Tamilnadu)
405,923,Etisalat DB (Uttar Pradesh (East)
405,924,Etisalat DB (Uttar Pradesh (West)
405,925,Telenor Unitech (Tamilnadu)
405,926,Telenor Unitech (Mumbai)
405,927,Telenor Unitech (Gujarat)
405,928,Telenor Unitech (Madhya Pradesh)
405,929,Telenor Unitech (Maharashtra)
405,930,Etisalat DB (Bihar)
405,931,Etisalat DB (Madhya Pradesh)
405,932,Videocon (Punjab)
510,0,PT Pasifik Satelit Nusantara (ACeS)
510,1,PT Indonesian Satellite Corporation Tbk (INDOSAT)
510,3,PT Indosat TBK
510,7,PT Telkom
510,8,PT Natrindo Telepon Seluler
510,9,PT Smart Telecom
510,10,PT Telekomunikasi Selular
510,11,PT XL Axiata Tbk
510,20,Pt Telcom Indonesia TBK
510,21,PT Indonesian Satelite Corporation Tbk (Indosat)
510,27,PT Sampoerna Telekomunikasi Indonesia
510,28,PT Mobile-8 Telecom
510,89,PT Hutchison CP Telecommunications
510,99,PT Bakrie Telecom
901,1,ICO Satellite Management
901,3,Iridium
901,4,Globalstar
901,5,Thuraya RMSS Network
901,6,Thuraya Satellite Telecommunications Company
901,10,ACeS
901,11,Inmarsat
901,12,Maritime Communications Partner AS
901,13,Global Networks Switzerland Inc.
901,14,AeroMobile AS
901,15,OnAir Switzerland Sarl
901,17,Navitas
